MFCC[0],MFCC[1],MFCC[2],MFCC[3],MFCC[4],MFCC[5],MFCC[6],MFCC[7],MFCC[8],MFCC[9],MFCC[10],MFCC[11],MFCC[12],MFCC[13],MFCC[14],MFCC[15],MFCC[16],MFCC[17],MFCC[18],MFCC[19],Spectral_Bandwidth,Spectral_Centroid,Spectral_Contrast,Spectral_Flatness,Spectral_Rolloff,Tempogram,Zero_Crossing_Rate,Label
-337.5249023,135.8770752,-43.32329559,24.2221241,-27.81173515,-22.15126038,-39.4521904,-4.788761139,-16.53360558,-13.13767433,-18.85992432,-20.42204666,-7.295326233,-23.42347717,9.774307251,-18.70226097,-20.43981934,3.022494555,-21.0380249,-3.245848894,1597.899514,1697.312996,21.3830404,0.009530989,3183.96408,0.13683024,0.092544414,1
-317.0830994,143.7032776,-45.997509,14.88027096,-23.72044373,-23.29526329,-43.17694092,-2.910984993,-16.06833267,-10.3951273,-16.53492737,-23.88755417,-8.31029892,-25.1846981,9.767908096,-18.65735435,-20.45592499,1.806823969,-19.94913483,-1.479790092,1518.981199,1568.687342,21.81123191,0.005286621,2896.532485,0.147777289,0.082376675,1
-344.1685791,131.3595734,-45.35555649,22.10548019,-14.08494282,-23.37188721,-41.809021,-5.197683811,-14.66791725,-10.06662846,-18.78489113,-23.65888977,-9.158023834,-23.36527634,8.557587624,-16.02755547,-19.62136269,2.770445108,-17.17487717,-3.878311872,1604.72284,1717.151545,21.3803265,0.012663196,3257.746968,0.131245509,0.091179343,1
-336.6911926,150.010849,-50.39253616,25.88996506,-12.10732269,-30.7435112,-44.99400711,-0.542196095,-15.83673573,-11.47442627,-18.6754303,-26.04974365,-12.79177189,-23.35620117,9.543301582,-22.96955681,-17.26400757,1.27818203,-19.00942421,-1.568421006,1416.143194,1505.136297,21.93005934,0.004082,2716.466907,0.136697444,0.078939054,1
-332.2474976,131.4228363,-39.03847504,20.42096138,-17.61672211,-19.83075142,-38.86112976,-0.980153084,-18.62529373,-14.69779301,-18.65032959,-20.94104576,-10.19291687,-20.92185402,5.959656239,-19.17963982,-15.33350945,-1.084360838,-14.96749401,-4.281228065,1613.79056,1703.31306,21.20860664,0.006711202,3268.913567,0.128534195,0.090347904,1
-316.93573,140.9911346,-49.76402283,11.92839718,-24.07468414,-19.99825478,-41.45375061,-2.494363308,-17.51424789,-11.98219013,-13.84297562,-21.1490612,-8.638391495,-24.80129242,6.87953043,-18.42502213,-18.29593849,1.585264087,-17.89732361,-2.557596684,1536.871533,1641.629544,21.47212487,0.006699863,3009.548468,0.151326176,0.092369812,1
-330.1349792,150.4459229,-49.01414108,11.16805077,-22.69529724,-22.67442894,-40.28684998,0.000457787,-16.90671349,-15.62225437,-15.41834354,-21.11188126,-10.01729202,-19.84468651,4.792207718,-20.16423607,-15.68918705,-2.682499886,-14.98204231,-4.106168747,1445.077161,1522.01913,21.18040837,0.00630273,2762.89996,0.129947731,0.084074322,1
-320.4443359,142.0350037,-44.60158539,9.041836739,-24.10233116,-27.24365044,-33.30474472,-0.624423265,-18.3786335,-12.90364361,-14.85507011,-20.78479576,-10.40912247,-18.03183365,2.127122164,-21.98871422,-12.1122551,-4.389344692,-14.56035614,-3.641146421,1450.596994,1507.67062,21.16980768,0.005271904,2770.649913,0.153029176,0.081686581,1
-336.1264648,144.0845947,-52.55928421,16.87730408,-19.16073418,-26.75187492,-32.3095932,-2.153892517,-19.45309639,-12.6966095,-17.15814018,-22.39982224,-10.97777367,-17.85679054,3.181453943,-21.64901733,-12.46525288,-3.565672398,-14.05598259,-3.045090675,1453.631731,1545.033606,21.1960915,0.007538335,2874.332619,0.138865234,0.084109847,1
-325.4978027,144.3000183,-49.28246689,16.92090797,-12.7209816,-25.57339668,-41.09501266,-2.540581465,-19.61432838,-14.68271351,-16.34348869,-21.87694359,-11.82214928,-21.50356102,4.08333683,-23.22000504,-14.56255245,-1.227336287,-16.00522232,-3.128087282,1453.695249,1536.930109,21.21267626,0.00531277,2828.299564,0.155180048,0.082054681,1
-347.6626587,143.7459259,-50.04001236,7.344800472,-19.49747467,-23.89246559,-30.39996719,-1.686348796,-18.91943169,-12.82427025,-15.23848343,-19.30041122,-9.318850517,-18.78910828,4.179228783,-21.77019882,-12.50255966,-2.934637785,-14.7117691,-1.927144408,1492.245682,1501.27244,20.80629162,0.009607337,2848.79944,0.12707721,0.077816612,1
-327.6092224,137.471817,-50.07981873,14.36239052,-17.6044178,-17.97131157,-37.66592026,-10.52301598,-18.50391579,-10.86716652,-17.26117134,-21.32818604,-7.222130775,-29.3972702,3.746981144,-9.296092987,-23.87625504,4.253130913,-14.69709015,-7.185469151,1515.716734,1584.202083,21.54996615,0.006412144,2938.998895,0.139693245,0.085384971,1
-336.8727112,142.5274658,-51.33476257,13.57220554,-18.49695015,-20.41726685,-35.46788406,-7.043703556,-18.90826988,-10.73677921,-17.94934082,-20.77378082,-5.605957508,-27.95519829,4.83866024,-13.39579201,-23.54432678,5.001702309,-17.26540375,-5.301712036,1534.622619,1571.397585,21.50789117,0.00882112,3029.348349,0.146449056,0.082338882,1
-319.159729,139.2342224,-47.46564102,17.12561607,-20.52041054,-19.57650375,-38.2627182,-10.37889194,-20.43013763,-10.80965042,-19.89481544,-21.7029705,-6.703428745,-25.81214333,5.630523682,-14.71031475,-22.95471001,4.283127785,-17.56403351,-6.421574116,1517.23325,1606.42909,21.67005541,0.005134883,3004.965163,0.138781815,0.086901969,1
-327.3905029,140.4730835,-49.77122498,13.71502495,-16.97701073,-20.51165009,-37.93279266,-6.078038692,-16.75988579,-10.26625729,-20.17555809,-18.61000824,-9.024328232,-24.17490959,7.604063034,-21.11252594,-17.15938759,0.405053377,-18.70508575,-3.08003211,1503.950663,1595.756551,21.58273849,0.005216545,2924.248984,0.138529874,0.089521001,1
-338.182312,133.5792389,-46.34710693,14.628232,-16.46251488,-17.66612053,-38.23843765,-9.414904594,-19.08207893,-11.27121544,-18.15882683,-19.77288437,-8.258190155,-22.53997803,7.860335827,-20.25060844,-16.33815575,2.42099309,-18.67247009,-3.378878355,1590.770111,1649.516839,21.33769933,0.007699832,3156.997577,0.139274609,0.087431822,1
-328.636261,135.2949219,-49.7354393,20.33091164,-9.858791351,-21.75389481,-37.59103012,-5.672717571,-19.14838219,-13.36842251,-20.44490814,-21.09301949,-11.15443897,-22.9023056,5.270775318,-23.19699287,-13.57884884,-0.377829999,-16.91594696,-1.85277617,1505.792324,1569.874672,21.42677148,0.005592222,2959.69877,0.14382025,0.078324545,1
-348.84729,147.5912628,-44.19973373,4.781315804,-19.23863411,-20.84477997,-32.77654266,-7.523348331,-21.08653641,-12.51228523,-14.86316967,-21.39382362,-8.198106766,-24.38666153,4.332884789,-15.24955082,-19.1203537,2.754426003,-17.66615105,-5.380977154,1449.076325,1451.020491,21.02951106,0.007186188,2707.266963,0.128032519,0.074948904,1
-337.7727966,141.2233124,-40.59695435,8.73252964,-18.49087143,-26.08478165,-35.97958755,-4.341665268,-16.27102852,-14.30806923,-19.2199707,-19.33696747,-7.653279305,-22.53713417,4.738356113,-18.6891613,-17.6195755,0.128044531,-16.9752903,-3.441753864,1440.361742,1479.960771,21.53419827,0.006420723,2729.650161,0.13900018,0.078770499,1
-321.6624451,144.7917023,-52.04879761,12.17493725,-18.97031975,-21.40529442,-37.58044815,-7.538458347,-21.53482437,-12.22133541,-15.9711504,-19.17107773,-8.762853622,-26.52585602,6.569546223,-19.24732971,-17.88571167,1.053818345,-17.41421318,-2.968517303,1458.660811,1493.130911,21.73318672,0.005438279,2771.066577,0.133095281,0.075289038,1
-324.3074646,149.3985291,-46.38330078,8.654178619,-22.12858009,-20.84313393,-39.90776443,-7.137000084,-18.90842819,-13.19660664,-14.14587212,-21.2676754,-7.93838644,-23.8781929,5.756159306,-19.50278664,-21.29329109,2.451558828,-19.74721909,-3.51573205,1446.806959,1474.391506,21.65081081,0.004139971,2721.933541,0.128394495,0.077546772,1
-354.0526428,141.0132599,-33.07585144,10.39121532,-20.36504745,-29.97880936,-34.90395737,-1.364246488,-15.70097542,-14.96955872,-16.67427635,-20.59190178,-10.22230244,-19.86612511,2.969227791,-18.70051956,-16.66016769,-0.230886072,-14.71479511,-3.982797861,1473.906514,1492.062855,21.12575306,0.012256037,2835.849519,0.133638007,0.078307917,1
-383.6283875,100.2001801,5.191795349,18.02615166,19.44913673,6.701855183,7.620652199,-0.887523532,-5.817592144,-1.525144577,-3.124381542,-3.415225267,-3.624449015,-6.498971462,-1.422370434,1.157208562,-5.976951599,-8.831377029,-4.389862061,-4.534236908,1324.653879,1570.723383,21.19551884,0.02860146,2793.10811,0.096688649,0.083724361,1
-412.2829895,83.74298859,-7.281812191,14.7998867,18.69586754,6.460562706,8.277839661,1.106057763,-6.393482208,-3.254460335,-4.175665379,-3.204944372,-1.307029724,-5.466331482,-0.617666662,3.012056351,-5.498283386,-8.908916473,-2.8005867,-3.180423021,1635.372828,2128.074853,20.51363532,0.052567944,3745.360686,0.090555684,0.11421813,1
-399.1779785,103.3462677,-1.8526299,20.00835609,21.56861115,5.895152569,8.618488312,0.585153043,-7.459738731,-1.463312864,-1.429559588,-2.989032984,-3.030525446,-7.767247677,-1.191013694,4.308616638,-5.943471432,-10.15237522,-2.747457981,-3.768022537,1418.331447,1691.06623,21.7992636,0.033090834,3042.239937,0.102628602,0.090087891,1
-393.3889465,88.82991028,-18.62911224,20.28949547,21.55956078,7.217149258,15.94892216,3.372129202,-6.869308472,-3.25655508,-6.450350285,-3.648468494,-0.303571165,-6.138833523,-1.878976703,1.579047084,-7.596622467,-11.70442295,-3.948163986,-3.10930562,1336.936949,1676.504715,21.94676168,0.021058641,2905.115766,0.103936352,0.101904524,1
-385.583313,106.7357559,-23.75915527,26.69624329,27.54644775,9.691241264,13.46641254,2.629481792,-6.917047501,-3.589098454,-5.080819607,-1.435970902,1.048180938,-7.185691833,-0.517484963,2.568286419,-7.935319901,-12.16720581,-4.761422634,-2.742125511,1150.338439,1423.605978,22.61656556,0.010583153,2434.185281,0.121908465,0.092378126,1
-399.247345,93.17021179,-20.74436951,26.15323257,16.61604309,-0.632900178,11.97493076,4.32221365,-6.221985817,-4.962376595,-5.179076672,-1.927163363,-2.114824295,-8.420353889,-0.895720601,3.033751965,-6.597498894,-12.07961369,-5.200763702,-1.824447036,1353.278373,1803.818713,21.4855151,0.022116328,3054.064866,0.093605362,0.112270296,1
-411.9735413,91.80620575,-6.670629978,21.27872849,19.15387344,6.440163612,11.5420723,3.8732059,-5.803720951,-3.897448778,-3.017577648,-2.321187496,-1.474414706,-5.795984745,-1.253191948,2.634085655,-5.725696087,-11.21627235,-4.707105637,-2.623559713,1437.050166,1845.64675,21.10590936,0.037796404,3193.972353,0.086833796,0.105241616,1
-406.3467407,104.0798416,-16.09591293,31.73565102,23.23784256,5.318361759,14.89936543,4.953039646,-3.557971716,-2.282373905,-5.690062523,-4.378318787,-2.197456837,-6.84817791,-0.824516356,2.932842731,-7.05407095,-12.80526161,-5.704073429,-3.130081892,1247.191509,1600.729319,22.00808102,0.023037558,2688.250411,0.102033035,0.099718974,1
-431.2619629,94.94068909,-20.91065788,22.85309601,23.2811451,8.013491631,13.74568748,2.817834377,-5.807853222,-3.16161418,-4.92098856,-1.892454863,0.053641353,-7.166802406,-1.65052402,2.306199551,-6.368725777,-10.25643826,-4.924437523,-1.974003792,1535.134321,1978.007823,21.16665224,0.038243048,3513.003757,0.082866786,0.110797138,1
-411.1040039,99.9790802,-5.143437386,12.9317627,18.1126194,6.312335014,10.56908226,1.027350903,-5.654174328,-0.745321631,-2.851912498,-3.437713623,-1.52124548,-5.17378521,-2.300701857,2.247882605,-4.361188889,-9.723653793,-5.347380638,-3.511643171,1453.762357,1781.722496,20.87476547,0.040660411,3121.789456,0.085725747,0.095754523,1
-372.357605,80.57711029,-6.806786537,10.43825817,-16.98299789,-18.85059357,-9.539485931,-14.59389973,-24.80389023,3.199887037,-20.88733673,-15.22327042,-16.87616158,-0.311668009,-10.11669922,-4.332429409,-13.21608925,-15.02754593,-11.5442934,-2.98696804,1979.539155,2083.404364,22.14149037,0.020807296,3941.326167,0.130198835,0.11714744,1
-409.5759583,84.32431793,-9.098707199,-1.135582566,-17.91122055,-16.44015121,-5.669079781,-13.85615158,-22.8021965,3.377244234,-17.16132355,-17.83792496,-16.76067352,-2.086534262,-10.38348389,-5.623626709,-12.33010197,-14.62637711,-10.79597282,-2.073359251,1941.758555,1938.581382,21.75392113,0.020607909,3602.36155,0.122338076,0.104641846,1
-396.6124878,78.32115936,-9.957072258,4.010432243,-11.53461838,-15.55049992,-12.14584923,-15.9844389,-20.58714294,4.837152481,-17.72087479,-16.29823303,-14.37948799,-0.785293818,-8.715051651,-5.087104321,-11.52133274,-14.66394424,-11.20858479,-2.132585049,1991.843705,2150.386798,21.41054334,0.027762664,4060.675446,0.117182728,0.125722596,1
-361.0261841,87.95509338,-8.213511467,4.294175148,-19.10907555,-19.12966728,-8.470960617,-16.78524399,-28.18389893,-0.212847874,-21.24646187,-17.41577339,-16.5545845,-2.755433083,-10.55138779,-6.552924156,-13.56658459,-15.77967739,-12.7229681,-3.428653479,1823.590603,1887.909087,22.5215082,0.015171518,3478.878964,0.150524022,0.112912394,1
-397.6235657,75.21031189,-4.315852642,11.38986588,-15.52663612,-17.0109272,-10.34626961,-15.150177,-26.07135773,3.057037115,-17.97055817,-15.29054737,-17.55696869,-0.871163547,-7.600411892,-3.848095417,-11.29452991,-15.14679146,-11.12460709,-4.347851276,2007.444222,2096.536817,21.79937159,0.022861315,3996.859165,0.129483944,0.114109665,1
-387.6669312,83.68661499,-7.903339863,1.100931406,-21.5288887,-10.08830452,-4.987245083,-13.23182297,-22.52562332,10.4880743,-15.14187622,-10.03147221,-14.87227249,2.514194012,-6.827456951,-4.141277313,-9.62796402,-14.27410984,-9.991488457,-3.427592993,2015.635139,2153.366227,21.69737552,0.026301298,4013.309065,0.131890129,0.118039347,1
-386.4382019,84.60652924,-2.782141447,6.731573105,-10.51249599,-12.74624825,-5.964183331,-11.15534115,-20.53383827,7.047269344,-15.85768986,-12.88142204,-13.56779957,0.015557635,-6.0275383,-5.438685894,-9.766036034,-11.73084641,-7.344602585,-3.2321105,1873.41795,1880.346763,22.58272788,0.014344955,3461.429069,0.147265425,0.105356884,1
-401.2557068,76.60501099,-7.944180012,8.420105934,-12.44450951,-14.10220337,-10.41019535,-15.71586895,-22.09896088,6.996831417,-21.09402275,-13.83220673,-15.36515617,-0.451854944,-6.291632652,-5.264294624,-10.73932934,-14.27866077,-9.599045753,-4.148044586,2001.18249,2211.018194,21.87405808,0.045618583,4083.008644,0.131174749,0.116665205,1
-381.3207703,85.40544128,-7.986037731,-2.025613308,-22.14108086,-13.81754017,-7.444360256,-14.90358067,-24.62020302,5.302815437,-19.06469345,-13.94606495,-16.41424942,-2.737806082,-10.54912567,-4.918058872,-11.11681938,-16.08950233,-10.21359062,-3.139544249,1895.276462,2014.501253,22.47188765,0.019386373,3617.978123,0.130768007,0.11542485,1
-390.7558289,80.03128815,-3.208316565,5.251046658,-17.37996483,-14.57163334,-10.11196899,-18.17711449,-21.1811924,2.96543026,-18.24594498,-15.58038044,-16.38822174,-1.953985929,-8.09155941,-6.642459393,-11.18521118,-14.82112408,-9.378095627,-3.300392389,1957.295709,1937.653339,21.17907585,0.024682201,3728.377455,0.113360046,0.101904902,1
-303.0657654,112.2349167,1.748602033,36.50390625,5.850965977,16.54877281,12.7451458,15.30752659,10.76427555,10.26869106,0.408440322,-11.88746071,-6.042798996,-9.821764946,-3.021309614,-0.22690089,-5.046490669,-8.339164734,-1.805529475,-0.346093863,1662.527843,1527.407286,19.14260314,0.004625372,3131.189399,0.143496951,0.081956798,1
-297.4264221,109.4946823,-5.473834038,36.61283875,6.498569012,16.07277107,12.29944324,19.0155983,8.411552429,7.982123852,-1.051241755,-12.35762119,-4.098631382,-10.52918053,-5.220390797,-0.909448385,-2.598937988,-7.387016773,-3.354931355,-2.402684927,1664.935493,1610.436406,19.22607901,0.005438888,3248.43869,0.140200119,0.091922725,1
-298.7086792,115.8714066,0.854604721,35.00864029,11.81897259,19.29141998,19.37441444,16.61589813,5.867721081,4.427844048,-1.834959745,-10.8262825,-0.549770236,-8.718846321,-12.34669209,-2.514664412,0.403917283,-9.053715706,-10.45140648,-2.177972555,1576.473514,1414.012487,20.14796914,0.004176281,2899.6158,0.144596688,0.072541134,1
-292.6847534,115.1833649,-1.586416006,37.73759079,11.41469955,20.92165756,21.94807243,20.32984161,6.103478909,3.431040049,-3.087581396,-9.803127289,0.015518614,-11.75549412,-14.18140507,-1.612978101,2.939485312,-10.13185978,-10.76065636,-0.899412334,1514.292075,1406.330044,20.38677872,0.004330352,2757.566659,0.152124795,0.077265973,1
-291.8695374,117.2410507,0.255265266,32.82606125,12.59977913,19.21588516,20.2975769,13.61005211,-0.380644143,0.919006467,-1.251618147,-8.030179977,-1.207947493,-10.31785011,-11.02238274,-2.232945204,0.737612486,-7.66695118,-10.88433933,-3.503345013,1534.344741,1392.053496,20.37273563,0.004121841,2807.966354,0.147831666,0.074375967,1
-305.7155151,109.9930344,4.621257782,35.11390305,12.13468933,20.14440155,21.21584511,13.91767216,2.233509541,1.945946455,-1.671092749,-8.489343643,-0.011754346,-9.256958008,-12.13426113,-0.955954432,0.548666477,-9.071772575,-9.575751305,-2.922009468,1568.537258,1387.882806,20.16634289,0.004395968,2806.608029,0.134221761,0.072060789,1
-290.2133789,115.6843567,-5.876701832,37.46123505,14.95003223,20.74196625,24.43723488,15.52389717,1.280430675,1.659105659,-4.626028538,-11.41231155,-0.273004949,-10.81918144,-13.81122398,-2.821279764,-1.023727298,-10.85986328,-10.33241367,-0.135595381,1430.918226,1293.426055,20.69345602,0.002775601,2490.851605,0.161807448,0.067906619,1
-307.7095947,101.7362595,2.481315374,40.17235947,12.94713402,20.19700241,16.79418755,17.44999695,6.436562538,5.497802734,0.195235878,-8.501030922,-1.070239663,-8.945363998,-8.199821472,-1.458171368,-0.322369546,-6.983854771,-6.861188889,-2.186479092,1657.277822,1526.168142,19.20283576,0.005096169,3096.056279,0.152794,0.081645009,1
-279.028595,112.1463242,-5.880391598,36.7566452,-0.568594337,14.43566895,10.88703728,20.22570419,12.15947342,10.01275158,-0.938450217,-12.43933105,-3.49409461,-9.286047935,-4.852301598,-1.208705306,0.13847512,-6.737502575,-5.404286385,-2.292351484,1650.568381,1583.944329,19.50790335,0.003936286,3128.706081,0.128011635,0.088638542,1
-306.6514587,97.084198,-3.358926296,37.1431427,10.21533585,21.50638199,17.92407417,14.51196957,4.883410454,7.690973282,0.581804216,-7.339718342,-1.292851329,-9.587404251,-7.836880207,-2.178228617,0.100780949,-7.861189842,-7.741838455,-3.678787947,1697.037543,1678.881418,19.48651185,0.00604099,3367.362971,0.140849806,0.095996018,1
-348.3291016,75.10081482,-27.73475647,29.82747269,-25.36668587,-13.31003857,-24.24272919,-11.00991058,-24.96488571,-10.76553726,-19.91731644,-31.05125618,5.15426302,-6.109508038,-6.58648634,-9.62558651,-8.97036171,-0.069684304,-18.94140244,-7.559575081,1704.070137,2051.915001,25.04437749,0.004081863,3744.794022,0.139474924,0.119673502,1
-379.6585999,70.16900635,-27.98872948,30.5267868,-26.64320946,-7.178804874,-21.55453873,-11.20184326,-24.22246742,-11.56543446,-19.41158104,-26.7877903,2.879696608,-7.739024162,-5.05924511,-10.82931137,-5.60345459,-3.948558092,-16.90136719,-6.802391052,1730.276469,2181.577374,24.27924515,0.005106758,3926.826255,0.114873839,0.129917582,1
-374.6098022,65.06095123,-26.82473946,28.44019699,-27.40211487,-9.776143074,-20.59566498,-12.22408962,-24.44106674,-15.61428547,-17.35328102,-25.28387642,2.776115894,-6.656549454,-6.026186466,-8.216621399,-5.575496674,-2.0540061,-14.28324699,-7.691469193,1728.507073,2192.219664,24.18328322,0.00569538,3916.059653,0.136218201,0.128052136,1
-342.3845215,57.42827225,-28.24209023,31.62283134,-30.42451668,-7.123527527,-28.76030159,-12.99863148,-22.87604332,-12.56283379,-19.5527916,-28.85930824,1.523094177,-7.136213303,-5.991316795,-10.84039211,-5.792520523,-1.62750864,-15.87355804,-5.219267845,1799.001817,2397.513312,23.68082931,0.005430981,4265.357541,0.140193037,0.144184313,1
-373.1599121,67.8473053,-24.55501175,28.74837685,-34.49205399,1.366439819,-18.55319405,-17.27845764,-25.69143677,-12.98601341,-16.87936974,-28.36019135,0.673707545,-7.90542078,-6.218430996,-9.359758377,-5.590018272,-2.081230879,-14.97315216,-6.178891659,1723.354543,2316.61596,23.71772045,0.006162365,3995.542506,0.131683643,0.148628731,1
-383.2541199,46.81839752,-20.82440376,26.84079933,-18.18584824,-9.506349564,-14.1302309,-8.905493736,-21.22526169,-13.15929794,-18.47814941,-20.26108932,0.147770047,-7.653922081,-4.775360107,-7.793781281,-4.614233017,-4.521434307,-13.34221363,-5.815057278,1867.584399,2403.563681,23.85393809,0.010185567,4265.124209,0.101247506,0.132999196,1
-366.6190491,56.97776413,-27.6342907,36.15480423,-20.65488625,-10.86081982,-25.80821037,-15.83368778,-23.89684677,-12.33941174,-18.7248745,-26.80753517,-0.073984958,-8.288488388,-6.291536331,-10.16144085,-5.240357399,-3.193732023,-17.94114113,-7.214724541,1743.38183,2206.863009,24.59279809,0.004926676,3998.542488,0.12736433,0.130886586,1
-380.4244995,65.95612335,-30.45467949,33.55575943,-21.31689072,-10.43797207,-21.9452877,-14.53872967,-22.8819294,-13.85147762,-17.96917725,-23.77861595,1.081205487,-5.972608089,-4.815703392,-8.618281364,-5.139502048,-2.539491892,-14.49792004,-5.849664688,1697.139754,2228.741226,23.72102137,0.006207105,3884.459845,0.124322644,0.138945494,1
-392.2248535,70.27623749,-25.40618324,33.52619553,-22.77537155,-8.554536819,-26.69040871,-13.82158279,-22.17728424,-9.202740669,-17.91194916,-28.36305237,6.745236397,-6.97023201,-6.173928261,-8.499053955,-7.694574833,1.097168207,-16.11517334,-5.303990841,1773.188657,2255.486273,24.4372446,0.004461101,4005.542446,0.112318479,0.139776933,1
-393.1592102,67.55537415,-21.78813362,31.4675808,-17.90374947,-12.53885365,-26.87561035,-12.49422455,-21.61279106,-7.831521034,-16.62880325,-25.44507027,5.23525095,-9.432891846,-6.120892525,-8.309579849,-7.05447197,-1.288679719,-16.60200691,-5.03346777,1849.434798,2246.560179,24.16291482,0.009067583,4136.458321,0.12767427,0.129615996,1
-345.0792236,125.9267883,-43.26921844,24.69179916,-11.11334133,-21.70171356,-36.33730316,-1.914717674,-19.37030792,-14.90611362,-19.25802422,-20.17187119,-9.966464043,-21.42457962,7.097334385,-22.12754631,-14.56419277,0.432387352,-17.50129318,-1.754288554,1608.951833,1687.179968,21.49179692,0.008091633,3182.680755,0.115874545,0.08635851,1
-342.9533081,143.0772095,-46.74821472,16.71465874,-22.0572567,-19.49402237,-34.55322647,-6.43082428,-21.40056992,-12.48806477,-16.39271355,-20.49832726,-10.24236393,-22.01724243,7.710196018,-19.11460876,-18.00740814,1.244559884,-18.27989006,-3.81774497,1542.789537,1568.036576,21.14142139,0.007718929,3017.348421,0.118345472,0.080575476,1
-323.2214966,141.294693,-47.59547806,11.07358742,-25.14217377,-16.51353264,-39.43180847,-2.621845722,-16.78802872,-12.82966137,-15.48587132,-19.72128105,-5.135895729,-28.96469498,7.295076847,-15.73122025,-25.31111908,5.459344864,-19.32066345,-4.990864277,1570.627225,1666.618026,21.76722031,0.006197375,3056.014854,0.11871348,0.093746977,1
-340.6715393,148.1847076,-44.7413559,9.506037712,-23.50158691,-24.45715332,-35.50643921,-2.85477829,-17.93202019,-11.57517242,-14.93239498,-22.71252823,-10.10801983,-22.75828552,5.674742699,-20.33537292,-17.16439438,0.687229097,-18.32458496,-2.857773542,1446.183681,1500.166057,21.35075475,0.005231483,2739.333436,0.148466406,0.084937506,1
-334.8362427,146.6373901,-49.70435715,12.44705963,-18.77928734,-18.80641174,-38.54713058,-5.840091705,-19.60055923,-14.65811825,-16.22275543,-20.00032997,-9.173267365,-25.75632477,7.15735054,-15.84469891,-20.71648788,3.910570145,-17.93539047,-5.658599854,1495.338306,1545.685837,21.31987355,0.006164397,2883.032567,0.151473139,0.081480989,1
-315.5852966,143.6598358,-49.48503876,16.22833633,-19.74172401,-20.55356598,-40.50315094,-3.075970888,-19.52806854,-16.55765724,-15.94532871,-20.78757858,-10.18922138,-26.41050339,9.714391708,-18.1620636,-19.72677422,3.611528397,-19.64493942,-3.22755909,1490.704503,1557.836988,21.82684274,0.004014343,2829.916221,0.152736843,0.082806756,1
-332.8263855,140.8636627,-48.90075302,10.58537483,-20.09967995,-19.9944725,-37.93598557,-5.239177227,-19.17357445,-13.12782383,-13.48561192,-20.70876312,-9.556498528,-22.98143005,8.889330864,-19.73729897,-16.35930634,1.810297012,-18.19794655,-2.403698683,1524.903625,1562.879517,21.24408481,0.00742703,2922.248996,0.15132183,0.08387402,1
-317.1417236,136.1581116,-43.98114395,15.91880894,-19.55437088,-20.56581116,-34.83568954,-3.594400406,-22.40914726,-13.27170086,-17.24805832,-22.11565781,-10.20761013,-22.73740387,5.143200397,-20.1874485,-14.52877712,0.983997822,-17.37314987,-4.003685474,1537.399645,1611.298657,21.46385544,0.004530084,3001.381851,0.137241479,0.087877775,1
-340.3247375,141.9102478,-47.31216812,19.47208023,-16.33548164,-18.46532059,-36.70920944,-4.18947649,-22.43094444,-12.11497116,-18.80580902,-20.53029823,-8.609733582,-25.79148483,7.271302223,-16.71164322,-22.21700478,3.03800106,-16.40695953,-5.667301178,1557.232397,1612.24636,21.26413835,0.007148312,3086.781335,0.145169963,0.085734175,1
-323.7904053,141.2211914,-47.06690598,12.43588638,-25.92486763,-19.3462677,-35.9403038,-7.092097759,-21.09138489,-11.29047775,-14.11518574,-20.17864227,-6.764682293,-26.7116394,6.295135498,-14.14614296,-22.40150642,2.742225409,-17.61302948,-4.677760124,1555.673449,1618.522357,21.43808756,0.007035012,3068.514778,0.151005245,0.088727355,1
-426.4081421,94.49224854,24.25896835,25.64328003,-10.51243973,-30.5825386,-5.582766533,-9.446320534,-25.10331917,1.738021374,-14.9851675,2.125041485,-9.661326408,-3.432071924,-11.36073112,-9.916041374,-4.28434515,-3.261092901,-4.052554131,-0.726269126,1721.050581,1803.794074,22.5301275,0.035088982,3029.315015,0.127071064,0.088329776,1
-406.5521851,94.08256531,21.33809853,22.8675251,-12.9122467,-33.81768799,-5.611218452,-8.499746323,-24.418993,3.929992199,-15.63583755,3.014351845,-11.63249588,-1.158439875,-10.32155514,-11.04854107,-3.291677713,-4.107666016,-6.387413502,-0.651200354,1792.303056,1963.641141,22.86272448,0.016013611,3285.830131,0.12879274,0.104727258,1
-420.9530334,84.70346069,16.86344147,7.212343216,-12.78840065,-21.37517166,-6.422977924,-3.2928195,-23.02757263,5.075922012,-14.82351112,3.315599442,-11.18891335,-2.908795834,-8.810111046,-10.33140087,-3.244484425,-4.640487671,-4.666495323,-2.126415253,1824.791805,2263.739705,21.84796293,0.064523503,3661.47786,0.115446623,0.124470903,1
-438.9833069,103.5472412,26.39127731,3.757272005,-15.14863396,-22.96110153,-11.6869545,-2.461724758,-21.84262848,0.217838019,-11.14548779,2.681485415,-10.51188183,-1.64532733,-8.607099533,-11.15628815,1.139261007,-7.545269489,-2.387130976,-2.21612072,1667.869115,1928.923454,21.67599401,0.035909727,3095.931279,0.124796786,0.109894271,1
-428.703949,98.75320435,25.79165649,6.745234489,-6.810079575,-21.30104828,-17.39404488,-4.796009541,-18.70357323,-0.592229903,-10.23959827,1.25291121,-8.724914551,-3.032799959,-9.534189224,-12.190238,0.473842382,-7.863699913,-2.28034687,-2.343791246,1629.158226,1699.270119,21.58870146,0.059175894,2775.066553,0.128853612,0.087431822,1
